timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
1.300000,-0.464372,0.187305,0.047195,0.702723,-0.210184,-0.111443,-0.325821,-0.169979,-0.113531,0.739717,-0.377295,0.130147,-0.018467,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.320000,-0.462810,0.186282,0.049093,0.706530,-0.214896,-0.110487,-0.328477,-0.171973,-0.111595,0.740886,-0.375412,0.131844,-0.018651,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.340000,-0.461099,0.184991,0.050781,0.710826,-0.220264,-0.109495,-0.331466,-0.174323,-0.109687,0.742240,-0.373309,0.133749,-0.018829,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.360000,-0.459275,0.183496,0.052307,0.715495,-0.226133,-0.108475,-0.334710,-0.176943,-0.107802,0.743734,-0.371040,0.135812,-0.019002,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.380000,-0.457376,0.181868,0.053727,0.720408,-0.232330,-0.107437,-0.338120,-0.179741,-0.105930,0.745319,-0.368662,0.137979,-0.019173,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.400000,-0.455445,0.180181,0.055101,0.725428,-0.238670,-0.106392,-0.341603,-0.182617,-0.104066,0.746946,-0.366236,0.140191,-0.019342,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.420000,-0.453524,0.178511,0.056487,0.730416,-0.244966,-0.105349,-0.345064,-0.185469,-0.102200,0.748559,-0.363825,0.142389,-0.019512,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.440000,-0.451656,0.176936,0.057948,0.735231,-0.251032,-0.104319,-0.348408,-0.188196,-0.100324,0.750109,-0.361490,0.144514,-0.019684,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.460000,-0.449880,0.175527,0.059539,0.739742,-0.256689,-0.103311,-0.351543,-0.190702,-0.098431,0.751543,-0.359292,0.146509,-0.019859,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.480000,-0.448235,0.174352,0.061314,0.743823,-0.261769,-0.102336,-0.354386,-0.192896,-0.096514,0.752816,-0.357286,0.148323,-0.020039,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.500000,-0.446754,0.173472,0.063319,0.747366,-0.266127,-0.101401,-0.356861,-0.194700,-0.094567,0.753886,-0.355521,0.149908,-0.020225,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.520000,-0.445466,0.172935,0.065592,0.750276,-0.269637,-0.100514,-0.358904,-0.196045,-0.092586,0.754719,-0.354039,0.151224,-0.020418,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.540000,-0.444394,0.172781,0.068160,0.752483,-0.272203,-0.099681,-0.360467,-0.196881,-0.090570,0.755287,-0.352873,0.152242,-0.020619,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
