timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
1.180000,-0.415899,0.184442,0.074136,0.776504,-0.322410,-0.124390,-0.415899,-0.184442,-0.074136,0.776504,-0.322410,0.124390,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.200000,-0.415562,0.184378,0.074233,0.775708,-0.322017,-0.124369,-0.415562,-0.184378,-0.074233,0.775708,-0.322017,0.124369,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.220000,-0.415208,0.184310,0.074335,0.774873,-0.321605,-0.124347,-0.415208,-0.184310,-0.074335,0.774873,-0.321605,0.124347,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.240000,-0.414838,0.184239,0.074442,0.773999,-0.321174,-0.124324,-0.414838,-0.184239,-0.074442,0.773999,-0.321174,0.124324,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.260000,-0.414452,0.184166,0.074552,0.773088,-0.320724,-0.124300,-0.414452,-0.184166,-0.074552,0.773088,-0.320724,0.124300,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.280000,-0.414052,0.184089,0.074668,0.772142,-0.320257,-0.124275,-0.414052,-0.184089,-0.074668,0.772142,-0.320257,0.124275,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.300000,-0.413637,0.184010,0.074787,0.771163,-0.319774,-0.124249,-0.413637,-0.184010,-0.074787,0.771163,-0.319774,0.124249,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.320000,-0.413209,0.183928,0.074910,0.770153,-0.319276,-0.124223,-0.413209,-0.183928,-0.074910,0.770153,-0.319276,0.124223,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.340000,-0.412769,0.183843,0.075036,0.769114,-0.318763,-0.124195,-0.412769,-0.183843,-0.075036,0.769114,-0.318763,0.124195,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.360000,-0.412318,0.183757,0.075166,0.768047,-0.318237,-0.124167,-0.412318,-0.183757,-0.075166,0.768047,-0.318237,0.124167,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.380000,-0.411855,0.183669,0.075299,0.766955,-0.317698,-0.124138,-0.411855,-0.183669,-0.075299,0.766955,-0.317698,0.124138,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.400000,-0.411383,0.183578,0.075435,0.765841,-0.317148,-0.124109,-0.411383,-0.183578,-0.075435,0.765841,-0.317148,0.124109,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.420000,-0.410902,0.183486,0.075573,0.764705,-0.316587,-0.124079,-0.410902,-0.183486,-0.075573,0.764705,-0.316587,0.124079,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.440000,-0.410413,0.183393,0.075714,0.763550,-0.316017,-0.124048,-0.410413,-0.183393,-0.075714,0.763550,-0.316017,0.124048,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.460000,-0.409917,0.183298,0.075857,0.762379,-0.315439,-0.124017,-0.409917,-0.183298,-0.075857,0.762379,-0.315439,0.124017,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
